,rt,ct,de,lr,lc
0,3.004942857142857,14.3303,1106,1169.8622971428572,2994.5022742857145
1,3.4519523809523807,13.835885714285714,1289,1432.1402371428571,3183.8697914285713
2,3.204942857142857,14.618704761904764,1088,1222.6144114285712,2868.1657942857146
3,3.1396047619047627,12.908561904761905,1221,1333.328957142857,2832.4971371428574
4,3.7057190476190476,13.667142857142856,1152,1452.2735514285716,3049.514085714286
5,3.4765238095238096,12.790933333333331,1216,1359.7925685714285,2854.53906
6,3.3490190476190476,13.390147619047617,1173,1392.6072685714287,2954.01926
7,3.3257285714285714,13.0286,1100,1310.8367428571428,2994.8342342857145
8,3.4250095238095244,14.184685714285715,1161,1390.8522114285715,3004.191791428572
9,3.280842857142857,13.801319047619048,1133,1292.845417142857,3109.4843857142855
10,3.491819047619048,13.32204285714286,1193,1457.1515714285715,3197.000114285715
11,3.2233095238095233,13.804414285714286,1156,1346.550402857143,3263.00226
12,3.265852380952381,13.797795238095238,1094,1278.2995085714285,2983.1694885714287
13,3.4168285714285713,14.78937619047619,1268,1338.4924828571427,3027.827114285714
14,2.976166666666667,12.94467619047619,1082,1212.8553542857144,2912.0556885714286
15,3.6767000000000003,13.071957142857144,1089,1435.9592342857143,2788.7329142857147
16,3.038538095238095,13.1193,1166,1257.4906085714285,3036.3748114285713
17,3.141290476190476,14.121180952380952,1096,1289.16438,3177.713722857143
18,3.539904761904762,13.354352380952381,1216,1517.190422857143,2914.048865714286
19,3.4285047619047617,14.27777142857143,1007,1321.043422857143,3071.0287914285714
20,3.3579904761904764,13.291442857142858,1242,1402.8773428571428,3119.8528771428573
21,3.411595238095238,13.820966666666665,1127,1366.9913714285717,3064.66822
22,3.579204761904762,13.917985714285713,1258,1496.439597142857,3086.764525714286
23,3.081057142857143,13.025652380952382,1230,1387.5220485714285,2992.4513771428574
24,3.253442857142857,14.013433333333332,1363,1445.0267314285713,3128.213548571428
25,3.334638095238095,13.626895238095237,1130,1361.5100200000002,2825.3101142857145
26,3.5303952380952386,13.559328571428573,1121,1418.6807314285713,2999.0692571428567
27,3.346347619047619,13.075095238095239,1247,1359.5926828571428,3197.708182857143
28,3.2949238095238096,12.45077619047619,1196,1355.7986228571428,2904.679905714286
29,3.6052714285714287,13.745819047619047,1166,1448.2183971428574,3041.766528571428
30,3.4725904761904762,13.589476190476192,1120,1281.21758,2974.2598428571428
31,3.4828190476190475,12.706995238095239,1172,1552.0165485714285,2925.301731428571
32,3.199414285714286,14.191271428571428,1125,1275.7457857142856,2914.8517342857144
33,3.6931000000000003,14.308823809523808,1264,1447.0207771428572,3025.7144742857145
34,3.4259047619047616,14.251971428571432,1278,1336.19424,3004.3724457142857
35,3.3614619047619048,14.087747619047619,1245,1423.1758628571426,3255.4216028571427
36,3.295657142857143,14.084900000000001,1161,1259.2253171428572,2962.8468314285715
37,3.9795999999999996,14.078033333333332,1260,1588.138794285714,3051.864877142857
38,3.3985571428571424,14.236471428571429,1129,1257.145117142857,2864.029257142857
39,3.3863523809523812,13.455752380952381,1101,1415.6105971428572,3113.5276542857146
40,3.8413333333333335,13.809752380952382,1280,1444.8637857142858,2853.5927714285713
41,3.4103619047619045,12.9234,1234,1381.038805714286,2949.9977114285716
42,3.092533333333333,13.080033333333335,1117,1312.9335342857144,3123.5069857142853
43,3.4757285714285713,14.849061904761907,1251,1402.5824514285714,3286.619268571429
44,3.484209523809524,14.24514761904762,1320,1491.3350457142858,3046.018202857143
45,3.4364000000000003,14.808742857142857,1028,1194.5157000000002,3051.1672085714285
46,3.194242857142857,14.007457142857145,1111,1265.1251971428574,3114.3193114285714
47,3.6426952380952384,12.952509523809523,1162,1395.7971514285712,2807.5409114285717
48,3.680647619047619,13.314990476190477,1118,1409.5322971428568,3118.035248571429
49,3.682790476190476,14.489828571428571,1136,1359.9775742857141,3023.6122142857143
50,3.5032761904761904,14.193995238095239,1174,1426.3653657142854,3135.3482571428576
51,4.138085714285714,14.618971428571431,1281,1568.8750200000002,3095.54802
52,3.9658714285714285,14.57537142857143,1181,1396.0222314285716,2888.0047457142855
53,3.441290476190476,15.519995238095238,1180,1334.3369200000002,3160.2107457142856
54,3.8243761904761904,13.54532380952381,1052,1383.67992,2802.74086
55,3.531766666666667,13.439442857142858,1189,1432.1890742857142,3054.9079028571437
56,3.636209523809524,13.856514285714287,1194,1422.0042571428573,3095.9232457142857
57,3.4112238095238094,13.757209523809525,1246,1412.5968771428572,2990.001942857143
58,3.7995619047619047,12.842576190476189,1025,1408.0451400000002,2756.2834942857144
59,3.447961904761905,12.241714285714286,1327,1448.3381857142858,2745.07812
60,3.700538095238095,14.179685714285714,1182,1530.5999314285714,2983.5852285714286
61,3.3509571428571423,13.08354761904762,1229,1347.1987199999999,3067.2335371428567
62,3.439547619047619,13.385742857142858,1109,1300.2269857142855,2956.4706314285713
63,3.4245047619047617,14.647909523809524,1234,1536.33142,3032.75184
64,4.245409523809523,14.251038095238094,1138,1455.260514285714,2958.626077142857
65,3.301095238095238,13.954733333333333,1285,1403.276,3047.426934285714
66,3.5246095238095236,13.279476190476192,1243,1496.5237114285712,2980.9686057142853
67,3.588895238095238,13.7475,1116,1429.1091542857143,3050.1567314285717
68,3.743909523809524,11.851161904761904,1192,1527.392262857143,2764.97246
69,3.6740142857142857,13.056423809523809,1374,1591.0554714285715,2872.9619514285714
70,3.326914285714286,13.997857142857143,1092,1328.7167285714286,3060.628977142857
71,3.7227190476190475,14.084947619047618,1128,1335.2673257142856,2956.090568571429
72,3.43382380952381,14.350661904761905,1158,1275.6177142857143,3041.9239857142857
73,3.666142857142857,14.20322857142857,1232,1516.4766371428573,3170.5889285714284
74,3.4801285714285717,13.333504761904761,1180,1422.6046257142855,3046.0678228571423
75,3.5113666666666665,14.29614761904762,1357,1439.7787857142857,3149.8234542857144
76,3.554195238095238,14.525052380952381,1156,1399.6837857142857,3078.3385514285715
77,4.339166666666667,14.977323809523808,1165,1490.5791199999999,3016.674622857143
