,rt,ct,de,rl,cl
60,0.0024104986544179505,0.004773937817353924,2089,1438.9913142857142,3440.475605714286
61,0.002091652181574897,0.0022910642336635683,1421,1569.2486224489794,3477.6792
62,0.0021475089995260646,0.0023010252315274924,1599,1540.8855555555556,3825.01685
63,0.002233357581235645,0.0046405694148617446,2209,1723.2122971428573,3990.3710742857143
64,0.002361686318512552,0.004452791385703044,2457,1687.0914057142857,3741.0972057142853
65,0.002064847869416416,0.002141391075033367,1526,1614.6703030303029,3605.76835
66,0.0020884708342368,0.0021521359486363473,1651,1844.3684848484847,3894.85635
67,0.0020462175593719337,0.0021730043588477715,1500,1682.0304040404042,3754.0863
68,0.0020550596237960696,0.002054362660642497,1512,1699.7647474747478,4049.2849
69,0.00205380447320105,0.0021243853679157876,1532,1947.0420408163266,3848.03885
70,0.0023197370579377255,0.0043504178000341965,2073,1588.0694171428572,3915.321345714286
71,0.002129174191627117,0.002186111067392206,1499,1358.4633333333334,3795.55335
72,0.002386710864743909,0.004732633606862789,1970,1366.64474,3474.2126799999996
73,0.0021210853282820044,0.0022094690776502572,1500,1538.8862121212123,3609.5343999999996
74,0.0020107807164889678,0.0021240494418576267,1712,1867.5871212121212,4052.6540000000005
75,0.0019840618337934024,0.0021513534527421723,1519,1643.3780303030305,4094.26785
76,0.0020527586669554015,0.0022172655999904427,1599,1881.470202020202,3602.6544499999995
77,0.002011635684216804,0.0021379106046171365,1613,1699.6840721649485,3953.7433
78,0.002279337554455034,0.004703887646181047,2102,1791.0726657142857,3638.1407914285714
79,0.0021133058803521655,0.0022250675871433177,1428,1610.4400510204082,3673.16315
80,0.002082383347509912,0.00213903669176496,1462,1616.589693877551,4073.5307999999995
81,0.0022268848568632645,0.004552388645166404,2334,1606.5971114285712,3715.8702971428575
82,0.002054374472587091,0.0021466418566475375,1547,1688.635707070707,3933.45625
83,0.002294332193945762,0.0046495255480521235,2295,1881.9044457142859,3780.7678200000005
84,0.002338187732907651,0.004710722695267819,2284,1897.6857171428571,3574.85602
85,0.002086724136233476,0.0021941933450889744,1464,1426.7645360824743,3504.41265
86,0.002325488756132791,0.004277590178214629,2115,1722.208965714286,4048.626165714286
87,0.0020921437013351374,0.0021553079552418617,1512,1506.6425757575757,4078.2998500000012
88,0.0020807337637895142,0.002231096535912822,1453,1522.6587244897962,3860.1795500000003
89,0.002077676558713095,0.002033891029649014,1466,1645.259387755102,3985.9016
90,0.002256193281553932,0.004209737174028878,2203,1563.2982857142856,3769.607008571428
91,0.002268357969571766,0.004519895569600165,2238,1623.8526485714287,3886.14708
92,0.0021246191294707565,0.00223538270885943,1549,1799.2448484848485,3621.8667000000005
93,0.002213020276449066,0.00454744482346061,2245,1699.8463628571428,3852.0249942857145
94,0.002091590473698027,0.0021515879030753705,1572,1641.2977040816324,4012.8885999999998
95,0.0021600333103195704,0.0041857270014587535,2277,1823.183662857143,3767.056002857142
96,0.002128011413335843,0.0021065576411302563,1484,1578.8178282828283,3850.3681500000007
97,0.0020170226096752567,0.002095731175934373,1527,1680.933686868687,3918.4141499999996
98,0.0020079305283584804,0.0020794341621427795,1638,1835.4835353535352,4034.7272500000004
99,0.0019776147504304924,0.0020925678827563767,1507,1941.0880303030299,3744.3384499999997
