,rt,ct,de,lr,lc
90,3.6999714285714287,16.951685714285713,2386,2028.2318771428572,5036.613282857143
91,3.6326761904761904,16.94012380952381,2489,1983.7593828571428,4762.894497142857
92,3.6744238095238098,16.055485714285712,2490,2014.2985857142858,4957.492071428572
93,3.283,16.156157142857143,2361,1670.414297142857,4811.782859999999
94,3.6315095238095236,16.441980952380952,2459,1985.306457142857,4796.565811428572
95,3.785852380952381,17.121828571428573,2505,1889.1002371428572,4891.074348571428
96,3.6384190476190477,16.490457142857146,2405,1716.1937942857144,4685.259168571429
97,3.669795238095238,16.302880952380953,2432,1933.0314600000002,4769.78532
98,3.46187619047619,16.386890476190477,2382,1901.3670914285715,4829.56424
99,3.7438809523809526,16.381333333333334,2380,1949.9505257142857,4832.388891428572
