,rt,ct,de,lr,lc
0,3.768052380952381,13.980576190476189,2491,1905.3783428571433,3784.507505714286
1,3.274566666666667,13.957414285714284,2220,1668.2142942857145,3990.7150800000004
2,3.2986,14.51124761904762,2248,1772.590642857143,3772.4130085714282
3,3.276847619047619,14.113914285714285,2219,1558.0947057142857,3607.446425714286
4,3.1822999999999997,14.346633333333333,2164,1526.6126714285713,3936.485088571428
5,3.611452380952381,14.765038095238095,2283,1821.5654400000003,3996.4088257142857
6,3.316752380952381,14.860085714285715,2279,1703.9001685714286,3919.648757142858
7,3.364861904761905,13.976771428571428,2229,1609.292534285714,3886.8727371428577
8,3.262757142857143,14.718880952380951,2304,1617.917717142857,4025.5838657142854
9,3.3615761904761903,13.457585714285715,2053,1500.1622742857144,3381.8938514285715
10,3.009938095238095,14.522519047619047,2210,1422.216977142857,3832.0488342857147
11,3.242547619047619,14.490557142857142,2230,1592.722157142857,3643.8099114285715
12,3.4749000000000003,13.421671428571429,2373,1761.3141600000001,3614.9080628571432
13,3.209942857142857,13.691733333333334,2158,1541.4375342857143,3862.0764514285715
14,3.4225095238095236,13.751342857142856,2302,1737.7228257142856,3603.1769114285717
15,3.105738095238095,14.729795238095239,2295,1574.7850085714283,3752.6860742857143
16,3.3434047619047624,14.155809523809525,2272,1637.4083542857143,3651.523288571429
17,3.4249857142857145,14.56492380952381,2250,1673.9602742857144,3954.1680314285713
18,3.229385714285714,14.150195238095238,2202,1784.704477142857,3997.0643114285713
19,3.2345,14.804885714285714,2296,1675.5349228571429,3925.9652542857143
20,3.4881619047619044,14.730223809523808,2315,1789.5243514285712,4086.569211428571
21,3.783209523809524,13.774766666666666,2042,1733.1952142857142,3770.4070314285714
22,3.6387714285714288,14.55659523809524,2485,1925.1039914285714,4065.6622714285713
23,3.612890476190476,14.53375714285714,2244,1755.3996485714285,3910.946742857143
24,3.3263333333333334,14.407714285714286,2195,1600.2885257142857,3775.043054285715
25,3.2542380952380956,13.658428571428571,2289,1593.9299371428572,3681.246994285714
26,3.267257142857143,13.757790476190475,2164,1565.1234514285713,3694.16602
27,3.4242619047619045,14.543190476190478,2277,1673.6588428571426,4084.2825742857135
28,3.485557142857143,14.064185714285713,2285,1608.4755514285714,3712.023697142857
29,3.2538047619047616,14.250828571428574,2108,1539.3027514285714,4093.994445714285
30,3.3934904761904763,13.985719047619048,2255,1668.6699199999998,3661.7675885714284
31,3.2241142857142857,13.931090476190477,2043,1678.3892628571427,3787.1209200000003
32,3.1659047619047618,14.86312380952381,2271,1595.437945714286,4065.043542857143
33,3.4345999999999997,14.468238095238096,2316,1656.1188685714285,3938.42276
34,3.43882380952381,14.456552380952381,2166,1694.1233971428574,4052.135717142857
35,3.6329190476190476,14.826061904761906,2491,2091.0455485714288,4055.445337142857
36,3.4662571428571427,14.148090476190475,2372,1760.9007342857144,3649.939665714286
37,3.0099523809523805,14.472261904761906,2171,1562.8147942857145,3815.851817142857
38,3.0231714285714286,14.404395238095237,2230,1499.6013257142858,3968.2543571428578
39,3.3518761904761902,13.76475238095238,2208,1738.0142,3827.9974171428566
40,3.318957142857143,14.913390476190477,2134,1534.9333057142858,3800.2480457142856
41,3.3484523809523807,14.300080952380952,2138,1539.5722628571427,3626.565937142857
42,3.149523809523809,13.639219047619049,2262,1610.8257257142855,3728.1719885714288
43,3.6301142857142854,13.520638095238096,2258,1685.3646228571429,3437.446988571429
44,3.247290476190476,14.361585714285715,2340,1549.5697314285717,3694.1965542857142
45,3.082852380952381,14.118161904761905,2228,1650.8598914285715,3931.614217142858
46,3.2898428571428573,13.422895238095238,2257,1632.6553114285714,3536.7363885714285
47,3.293685714285714,14.54512380952381,2329,1562.0700057142856,3716.762222857143
48,3.4726095238095236,13.8495,2251,1892.7447685714285,3774.972302857143
49,3.131476190476191,13.452014285714286,2262,1495.9228342857143,3552.9522857142856
50,3.4784333333333333,14.741709523809526,2394,1784.6526142857144,3988.2579542857143
51,3.4525333333333332,14.988285714285714,2191,1687.749782857143,4037.200728571429
52,3.7188190476190477,13.90411904761905,2176,1840.8203171428572,3683.567894285714
53,3.0799,13.704914285714285,2227,1444.1559771428572,3398.7289171428574
54,3.108909523809524,14.101333333333333,2299,1501.0646085714286,3677.670182857143
55,2.9555333333333333,13.468776190476191,2176,1474.595265714286,3559.296482857143
56,3.293452380952381,13.969738095238094,2298,1588.2120114285715,3783.06786
57,2.950504761904762,13.607280952380954,2295,1518.404814285714,3865.3012057142855
58,3.4268714285714283,14.181419047619048,2190,1684.4215485714285,3757.800682857143
59,3.285709523809524,13.607790476190475,2092,1498.50198,3624.3225685714287
60,3.271890476190477,13.106261904761906,2270,1559.4724457142859,3439.6943342857144
