,rt,ct,de,lr,lc
75,2.9839801900141505,12.761036992116434,1039,1404.214311704063,2499.062504548211
76,3.5179440069991257,12.268372703412073,1094,1470.1459947506562,2404.351490813648
77,3.1805631868131874,13.421714743589744,1049,1449.7908516483517,2900.944945054945
78,3.5620422682569575,13.685404896421845,969,1673.6822096672943,2610.8383364720653
79,3.338110236220472,14.5992738407699,1108,1448.1690446194227,2635.417916010499
80,3.4996374889478337,14.67919540229885,1039,1404.5557082228115,2770.3072413793107
81,4.051231475683573,13.2017532874139,1173,1844.9753412648713,2580.2124483406387
82,3.3331532613045214,12.344637855142055,1129,1634.7617106842736,2461.3515366146457
83,3.794092681807754,13.681085111264053,1129,1624.0581624225742,2766.8347006194085
84,3.321541435535384,14.488174483106405,1069,1587.9040141200203,2861.4928593040845
85,3.3313351498637602,11.591680290644868,882,1287.353046321526,2362.070931880109
86,3.414822782216759,13.723857816021308,1086,1632.0696988322065,2706.1896865396443
87,3.6522624897624896,13.001515151515152,1006,1486.715,2449.029484029484
88,3.1627262753702685,11.804946059608703,963,1311.028118486012,2364.825737794844
89,3.145294897282969,13.046001767174728,1064,1466.5478926441351,2835.2868124585816
90,3.649178590355061,14.421683448154036,1059,1431.0780498145205,2647.70884472708
91,3.1056472986748216,12.601661569826708,1050,1416.41373088685,2627.0534862385316
92,3.7401270300691434,14.666103875221095,1128,1566.2990593342981,2629.618765074771
93,3.120573752943695,12.686394776279169,1099,1549.394682080925,2718.5926461143226
94,3.524135309768149,12.784483086278982,1096,1634.4988141391107,2446.248637400228
95,3.2844731646024052,14.056910788009334,1051,1357.1948949919224,2835.9794238018308
96,3.8552935323383086,14.152398009950248,1089,1645.135223880597,2658.206782089552
97,3.203059755219583,13.780894528437726,1147,1438.3157937365008,2557.706846652268
98,3.3017594740912606,13.159822119102861,1050,1533.7855742459396,2560.4730858468674
99,3.122364475201846,13.960680507497116,1016,1263.8276816608995,2604.9211557093427
