,rt,ct,de,lr,lc
0,4.512447813667326,16.447912546693033,1860,2111.192056690837,4445.266038233355
1,3.7062325905292477,14.307927112349118,1668,2042.8183147632312,4548.895222841226
2,4.3541724456773006,15.43644244105409,1822,2523.6111927877946,4331.353335644937
3,4.419839048285514,16.07023559598787,1991,2275.016899930021,4654.220524842546
4,4.288508208422556,15.746312157982395,1758,2314.276638115632,4296.998458244111
5,3.63433536276002,14.639294774226281,1852,1883.1502435312025,4105.480190258752
6,4.992702169625247,15.94026134122288,1662,2462.478624260355,4531.723158284024
7,4.0915200391006845,15.896786412512219,1553,2320.673284457478,4485.498467741935
8,4.6068167406467975,16.55309659691397,1808,2433.6878630310716,4491.328300570704
9,4.441111111111111,14.053205128205128,1801,2322.391641025641,3983.1201602564106
10,4.786727122835943,15.884487496564988,1901,2439.1836438582027,4560.951846661171
11,5.005853753403345,16.267123687281213,1958,2679.9770420070013,4508.2525787631275
12,4.458742176458712,16.4059862709469,1879,2514.000436099334,4261.148582677166
13,3.848494129657989,14.99800918836141,1582,2187.8574196018376,4091.095153139357
14,4.633027148397632,15.730240865482752,1792,2218.470789957134,4046.308297611757
15,4.563721413721415,15.837225687225688,1677,2557.5065488565488,4429.5725710325705
16,4.553042433947158,15.079330130771282,1731,2382.9549559647717,4324.185972778223
17,4.468738317757008,13.97683800623053,1816,2616.409813084112,5032.071878504673
18,4.082245348470514,13.095238095238095,1399,2158.0363386944177,4240.105600756859
19,4.633264503441494,17.74813176007866,1934,2428.33391740413,4779.368831858407
20,5.155957970042477,16.468276324614354,2015,2390.2226425217973,4489.6071160295105
21,4.887479151775077,15.959530617107456,1830,2683.2163616869193,4215.111429592566
22,4.960057077625572,15.810536529680364,1908,2555.1083630136986,4721.888835616438
23,4.409233716475096,15.874636015325672,1675,2239.5419846743293,4938.21829118774
24,4.511390712375396,16.032336494043278,1810,2277.7329978118164,4925.631436907366
25,3.9770139381053626,15.503035672100165,1782,2150.5123529411762,4231.83472714387
26,4.815054893716421,15.017203924316748,1564,2600.466236860547,4499.091002102312
27,4.387915343915344,15.986031746031745,1821,2354.47780952381,4404.934133333333
28,4.583139675623336,15.46407649479545,1750,2540.693798111837,4559.463994190269
29,4.306323126711476,15.268434154841923,1988,2347.316952949963,4629.032367438387
30,4.049553463673666,15.477673183683322,1617,2187.5443301955106,4150.1881028240405
31,4.237410834779256,14.948563716984768,1792,2275.6371775592825,4080.2110410641994
32,4.0074431574431575,15.993264693264694,1517,1980.7900836550837,4156.608236808236
33,4.0106522320235225,14.860692328254476,1826,2084.5619085805934,4888.140850040097
34,4.6463834092058685,15.5303363682347,1614,2212.3277389984823,4588.907223065251
35,4.695630081300814,16.915193089430893,1790,2181.213725609756,4223.108237804879
36,4.927474877057943,16.499337181954246,1759,2380.4912636305326,4468.832892880052
37,4.411040552584669,16.550668449197865,1794,2169.2826270053474,4263.77320855615
38,3.936487268518519,14.54001736111111,1838,2012.1367881944445,4231.240364583334
39,5.13053547523427,13.263132530120481,1762,2736.6632851405625,4085.325172690763
40,4.123993628728642,14.422516652186504,1721,1976.65425716768,4167.912415291051
41,4.167180365296804,15.0244149543379,1762,2016.4247003424655,4318.715196917808
42,4.228935185185185,15.727336860670192,1655,1964.9911574074074,4270.76380952381
