,rt,ct,de,lr,lc
0,3.6307980049875317,11.126724854530341,1738,1930.8289775561095,3241.7657439734003
1,3.5537117117117116,11.533927927927929,1419,2068.0210378378374,3174.226021621622
2,3.4486242884250475,10.010578747628083,1532,1959.4929506641367,3132.3674667931696
3,3.2940787350758307,10.318199419167474,1554,1730.3461181026137,3336.913775411423
4,3.0235494375370044,12.084843102427472,1355,1594.0845026642985,3086.242548845471
5,3.4472839506172837,11.286872427983539,1619,1558.8213580246913,3202.1367078189296
6,2.817229254571027,11.778945147679325,1572,1419.3612067510549,2999.081012658228
7,3.5507017543859645,10.976122807017543,1477,1774.7472736842108,3204.3994105263164
8,3.540063143901628,11.565752741774677,1511,1785.2746560319042,3245.4274576271187
9,3.5177163904235726,10.129134438305709,1581,1939.7048397790054,3263.1767182320445
10,3.729603347889374,10.49203056768559,1349,1983.227085152838,2985.818733624454
11,4.029622980251347,11.373309395571512,1570,2168.765861759425,3381.493842010772
12,3.201550822122571,11.253026905829596,1432,1684.2923094170403,3217.489932735426
13,3.412224591329069,11.270913290689409,1523,1778.391737739872,3325.2754904051176
14,3.375366695427092,11.463977566867989,1539,1771.7496203623814,3330.263433994823
15,3.935268129189518,10.405560633759903,1625,2443.7651371115176,3301.7635009140768
16,3.186470985155196,10.668809041835358,1486,1565.7185627530364,3139.578744939271
17,3.961016382480776,10.782330324306253,1493,2305.1298696088265,3388.7485255767306
18,3.5217683369644157,10.292047930283225,1547,2109.9006209150325,3525.145947712419
19,2.878880407124682,10.511832061068702,1599,1645.4731933842238,3281.757582697201
20,3.1177976190476193,10.266369047619046,1490,1555.1663035714287,3087.4101875
21,3.348333333333333,10.663762886597937,1530,1625.8601030927834,2908.448793814433
22,3.5696680080482897,11.28933601609658,1562,1882.787334004024,3462.215492957747
23,2.843674698795181,11.366907630522087,1520,1540.8809759036144,3458.363409638554
24,3.567155471460107,10.883238725953957,1540,1887.970927152318,3188.9632261116367
25,3.4477569815805107,9.7517082590612,1525,1918.7119964349374,3214.3889215686277
26,3.0129911924119246,11.646764905149054,1317,1348.3402642276421,3094.991280487805
27,3.904895641497851,11.386801718845918,1599,2035.6119613259666,2978.9738581952115
28,4.045254901960785,9.228784313725491,1507,2332.694258823529,3213.6665411764707
29,3.7655148487371632,11.250430197058007,1593,2119.3738134887594,3346.7077268942544
30,3.517289156626506,10.606947791164659,1489,1974.5181084337353,3508.2522168674695
31,3.0661726242371405,11.479133972682359,1497,1598.6771403661726,3207.186634699215
32,3.371917808219178,11.000913242009133,1441,1630.560074719801,3319.804682440847
33,3.052069475240207,11.83780487804878,1516,1592.2423725055435,3471.786297117517
34,3.2231791338582676,10.768914041994751,1409,1677.9041535433073,2987.183041338583
35,3.627212389380531,9.789546460176991,1370,2187.6482079646016,3362.2907079646016
36,3.744261213720316,9.726868953386104,1498,2161.9424670184694,3549.624511873351
37,3.123670377241806,12.029251700680271,1470,1541.2918552875694,3276.922087198516
38,3.240871613663133,9.831900274833137,1489,1889.5428975265017,3234.4960424028277
39,3.3599855543517516,10.458017334777898,1473,1865.195947995666,3244.1759371614303
40,3.44066366704162,9.842857142857142,1558,1895.3480427446568,3413.178020247469
41,3.1548377028714105,11.22169163545568,1568,1648.9850374531836,3305.113651685393
42,2.990488656195463,11.232286212914486,1399,1522.988730366492,3524.230314136126
43,2.9972111553784857,11.019903718459496,1359,1454.854611553785,3061.1248804780876
44,3.412334468407113,10.811256148316307,1480,1915.4438365493756,3163.2520658342796
45,3.799714183637013,11.554269381922115,1531,2142.7332154340834,3484.0335584137188
46,3.974094202898551,11.398538647342995,1556,1974.9150507246375,3127.5902463768116
47,3.4824469933958984,10.199356969064999,1487,1822.4955578727838,3127.6929509906154
48,3.2116681325124596,11.929404866608033,1378,1610.6502726473175,3258.9785664028145
49,3.520766319772942,9.803058971933144,1521,1842.8490066225165,3208.3128571428574
50,3.2395833333333335,11.658566666666665,1357,1684.34429,3187.80937
51,3.56866175567833,11.6555095150399,1494,1989.3319429097608,3368.8460128913443
52,3.239810017271157,12.273696027633854,1444,1719.6971917098447,3157.0229430051813
53,3.4534110993283846,9.660922587486745,1351,1627.665980911983,3027.8489713679746
54,3.831932773109244,10.926657329598507,1565,2042.4568067226892,3224.4230532212882
55,3.3700767263427105,9.62188832054561,1418,1696.9691943734017,3113.6816368286445
56,3.2679390512095505,11.052764687401822,1525,1816.681244109331,2906.6415268614514
57,3.370061099796334,11.23593007467753,1561,1808.9665580448066,3215.352026476579
58,3.494589214621788,11.223217517191458,1446,1753.2302171552658,3009.337546145494
59,3.2890862005179424,10.25358860525342,1503,1646.646470588235,3147.688668146504
60,3.2564756944444446,11.291649305555556,1366,1723.1776458333334,3299.19321875
61,3.9221461187214612,9.18666286149163,1513,2205.3834589041094,3167.6292808219177
62,3.3914520743919887,11.20692060085837,1279,1628.758057939914,3094.854581545065
63,3.260941475826972,9.211886586695746,1487,1698.9091821155944,3133.6300981461286
64,2.944873000940734,11.588946378174976,1496,1458.071881467545,3297.857215428034
65,3.808664204370575,10.403108648815019,1580,2064.2073591874428,3232.365863342567
66,3.0595555555555554,10.632051282051282,1494,1596.5889128205129,3274.825035897436
67,3.4177073478397983,10.080337432986441,1593,1897.9069441816464,3152.9893282876064
68,3.6289887640449434,10.445823970037452,1515,1870.8618426966293,3270.0199550561797
69,3.519008825526137,9.250526137135099,1409,2046.9981262729123,3127.6898879837063
70,3.3587409420289855,11.056672705314009,1447,1644.9720199275362,3096.4119021739134
71,3.2771212121212123,11.19935606060606,1468,1702.3198409090908,3348.09375
72,3.636132940406025,10.314636542239686,1389,2175.2217583497054,3132.4930353634577
73,3.081049723756906,9.866243093922654,1469,1747.311679558011,3242.4809834254147
74,3.628731707317073,10.840032520325202,1583,1764.4083609756096,3224.121853658537
75,3.8592096876991713,11.41636392606756,1815,1845.3563384321224,3499.083652007648
76,3.0695066334991705,10.57997512437811,1413,1671.522773631841,3385.5566791044776
77,3.6396946564885497,10.140203562340966,1535,1895.1563740458014,3219.4492366412214
78,3.5064998676198043,12.03676198040773,1602,2011.799833200953,3374.4597617156473
79,3.619751243781094,10.430679933665006,1474,1753.5089751243781,3260.004278606965
80,3.554574074074074,11.903648148148148,1589,1833.209311111111,3432.835988888889
81,3.704878438899552,11.044801663467691,1401,1861.2691362763915,3043.4800575815734
82,3.603550207961973,11.393360071301249,1620,1861.0476916221035,3074.4529857397506
83,3.085650159281784,11.13812626701419,1611,1546.5586794092094,2987.156907037359
84,3.6133217993079585,11.080718954248367,1501,2098.589169550173,3378.074809688582
85,3.044499668654738,10.519549370444002,1458,1681.7659840954275,3255.5433499005967
86,3.3954545454545455,12.212195484254307,1633,1991.5799197860963,3484.0736007130126
87,3.181789802289282,12.521522719389523,1384,1579.6630697190426,3349.574266389178
88,3.5655689718258325,10.173545554335895,1563,2028.5215367727774,3490.8070581778265
89,3.4162929745889388,10.015844544095662,1592,2023.6642376681614,3274.32687219731
90,3.0235989810771473,11.634079330422123,1496,1452.7389301310045,3046.683002183406
91,3.345638432364096,9.780214917825537,1335,2084.310341340076,3325.743539823009
92,3.6936769394261426,10.416808359900815,1447,1945.583708820404,2965.2693730074393
93,3.157041484716157,9.813700873362444,1472,1664.1840065502183,3397.1227729257644
94,3.3803363303363305,12.11078921078921,1489,1606.9976823176823,3297.471968031968
95,3.1617355727820846,10.090116279069768,1461,1660.6141085271322,3358.4541085271326
96,3.524427917620138,11.287109077040427,1574,2062.665400457666,3673.613878718536
97,3.4114192495921696,10.732327351821642,1461,1831.9484257748777,3189.1698205546495
98,2.7527347114556417,10.05342377260982,1365,1403.7047674418604,3168.5263824289405
99,3.321759979263867,10.5798600311042,1669,1773.8898911353033,3207.1440668740274
